f,scl1
0.0,0.004209027
0.0,-0.024790846
0.0,-0.0077522094
0.0,-0.0014609934
0.0,0.014380251
0.0,0.006785383
0.0,0.016699536
0.0,-0.00113901
0.0,0.010858397
0.0,-0.008960199
0.0,0.0014186315
0.0,-0.0033560959
0.0,-0.006326964
0.0,0.018356266
0.0,0.0137689775
0.0,-0.01175712
0.0,-0.011510417
0.0,-0.0014347514
0.0,-0.0019593239
0.0,0.006218731
0.0,0.019445466
0.0,-0.0048484183
0.0,-0.00360991
0.0,0.012855394
0.0,0.004257898
0.0,0.013884999
0.0,0.007601481
0.0,-0.013779652
0.0,-0.008741573
0.0,-0.0015947805
0.0,-0.0014408763
0.0,-0.0068655545
0.0,-0.007192573
0.0,0.010440337
0.0,0.01304634
0.0,-0.020127315
0.0,-0.004578101
0.0,-8.640529e-05
0.0,-0.006269589
0.0,0.0009275516
0.0,0.0026409961
0.0,0.010097512
0.0,0.000867011
0.0,-0.0022458753
0.0,-0.0064073512
0.0,0.00025309707
0.0,0.01202086
0.0,0.0020771201
0.0,0.009339887
0.0,-0.004643766
0.0,-0.0102892
0.0,0.021446576
0.0,0.01453326
0.0,-0.0064897574
0.0,0.016692838
0.0,-0.011794465
0.0,-0.023147369
0.0,-0.007524476
0.0,-0.0032033096
0.0,0.0062396443
0.0,0.008569419
0.0,0.010234702
0.0,0.0059290132
0.0,-0.007429144
0.0,0.0061506396
0.0,0.002819694
0.0,0.010021119
0.0,0.019880088
0.0,0.0025985285
0.0,0.01123984
0.0,0.010934381
0.0,-0.020646663
0.0,-0.011942594
0.0,-0.008408561
0.0,0.0058648144
0.0,0.017679786
0.0,-0.014613128
0.0,-0.00754886
0.0,0.0011941441
0.0,-0.01046121
0.0,-0.0092279315
0.0,0.013970154
0.0,-0.0047238655
0.0,0.003967831
0.0,-0.024659315
0.0,0.006436571
0.0,0.0073216506
0.0,-0.008737333
0.0,0.00046432824
0.0,-0.0061406577
0.0,0.011283808
0.0,-0.00027511234
0.0,-0.017447958
0.0,0.0054844823
0.0,-0.00023802945
0.0,0.0030618636
0.0,-0.0101288045
0.0,0.008279729
0.0,-0.0067419675
0.0,0.02378187
0.0,-0.01780876
0.0,0.012223832
0.0,0.00080470275
0.0,0.0023717745
0.0,-0.0038231958
0.0,0.0038425426
0.0,0.006090801
0.0,-0.014464063
0.0,0.015865304
0.0,0.0071224286
0.0,0.0015347021
0.0,0.009020651
0.0,-0.011406592
0.0,0.0097936485
0.0,-0.008825004
0.0,0.015548522
0.0,0.0030848158
0.0,-0.020748055
0.0,-0.016558776
0.0,-0.007983186
0.0,0.010743014
0.0,-0.016828524
0.0,-0.002763917
0.0,0.0022846707
0.0,-0.008326064
0.0,0.011060408
0.0,0.016355101
0.0,-0.015760748
0.0,0.0062542274
0.0,-0.0023906722
0.0,-0.015804647
0.0,-0.004669467
0.0,-0.0029961965
0.0,0.009321462
0.0,-0.0058434852
0.0,-0.0071971174
0.0,0.027183639
0.0,0.006804724
0.0,-0.006103393
0.0,0.0023766747
0.0,-0.003907951
0.0,-0.0029554341
0.0,-0.011479787
0.0,0.010897392
0.0,0.010698026
0.0,-0.010559982
0.0,0.0114281345
0.0,0.003443574
0.0,-0.0011487424
0.0,0.0056944047
0.0,0.009112183
0.0,-0.0028852685
0.0,0.0024401476
0.0,0.00010750267
0.0,-0.0198588
0.0,-0.013314534
0.0,-0.0021905685
0.0,0.02162584
0.0,0.008769328
0.0,-0.008672474
0.0,0.007982044
0.0,0.0004011577
0.0,-0.001306182
0.0,-0.005924386
0.0,0.000568111
0.0,-0.018852383
0.0,0.018708793
0.0,-0.00016672883
0.0,0.016662927
0.0,-0.0056835394
0.0,-0.00036975436
0.0,-0.0017418633
0.0,-0.009435292
0.0,0.007340863
0.0,-0.0012818464
0.0,0.0059076236
0.0,-0.010471309
0.0,-0.004955366
0.0,0.0059863855
0.0,-0.008550793
0.0,-0.0075293756
0.0,0.0016872282
0.0,-0.014660773
0.0,0.0069425115
0.0,0.017337354
0.0,0.0109516075
0.0,-0.0029993034
0.0,-0.011577156
0.0,-0.003482479
0.0,0.0032876206
0.0,-0.0034021689
0.0,-0.012704394
0.0,0.009490582
0.0,-0.0016478044
0.0,-0.008699439
0.0,-0.0011367386
0.0,0.016483262
0.0,0.003910728
0.0,-0.00952364
0.0,0.0053547537
0.0,-0.0034081931
0.0,0.022233827
0.0,-0.00832435
0.0,0.00074299687
0.0,0.00050447526
0.0,-0.0022104902
0.0,0.020158714
0.0,-0.0027935174
0.0,-0.02011271
0.0,-0.0064430903
0.0,0.0069895205
0.0,-0.013507879
0.0,0.011145466
0.0,0.00882717
0.0,0.0026674785
0.0,-0.013683488
0.0,-0.021303073
0.0,0.021442428
0.0,-0.0007483459
0.0,-0.014821527
0.0,0.00588093
0.0,0.0029126836
0.0,0.014171915
0.0,0.0019495874
0.0,-0.007975148
0.0,0.01330255
0.0,0.0035762289
0.0,-0.006647696
0.0,-0.0064354585
0.0,-0.004490656
0.0,-0.0019735
0.0,-0.01482873
0.0,-0.020880722
0.0,0.012517974
0.0,0.0010075227
0.0,-0.012247728
0.0,-0.014098457
0.0,-0.011134577
0.0,0.017711885
0.0,0.0013268281
0.0,-0.0038041759
0.0,-0.0062931958
0.0,0.00023307622
0.0,-0.0013327143
0.0,0.00097517663
0.0,-0.010257047
0.0,-0.0070431866
0.0,0.007818521
0.0,0.013510968
0.0,0.00013165822
0.0,0.0099640265
0.0,0.010739855
0.0,-0.0038467254
0.0,0.000315653
0.0,0.008130038
0.0,-0.0072929254
0.0,0.0028101236
0.0,-0.007528616
0.0,0.0004305089
0.0,-0.0089706015
0.0,-0.01754689
0.0,8.412384e-05
0.0,-0.020137474
0.0,-0.013967737
0.0,0.0007398999
0.0,-0.000538264
0.0,-0.009677099
0.0,0.009532333
0.0,0.0020628858
0.0,0.01749606
0.0,-0.008053693
0.0,-0.020894498
0.0,0.0060266447
0.0,-0.0029056813
0.0,-0.028290914
0.0,-0.0124828825
0.0,0.011029081
0.0,0.007947207
0.0,-0.01041541
0.0,-0.014526533
0.0,-0.007517717
0.0,0.008557796
0.0,-0.0024803923
0.0,-0.010282273
0.0,0.01071515
0.0,0.012064191
0.0,-0.0019924694
0.0,-0.01837525
0.0,-0.011680584
0.0,-0.0007056768
0.0,-0.0098019885
0.0,0.006842846
0.0,-0.00504442
0.0,-0.01196025
0.0,0.0060604103
0.0,0.0056605954
0.0,-0.01678174
0.0,-0.0052214656
0.0,0.013112739
0.0,0.009459624
0.0,0.03343252
0.0,-0.009012823
0.0,-0.013450478
0.0,-0.035505533
0.0,0.0070628603
0.0,-0.0038118074
0.0,-0.010261628
0.0,0.005202361
0.0,0.0039608404
0.0,0.02027535
0.0,0.0057896394
0.0,0.0037491464
0.0,0.020082245
0.0,0.004734072
0.0,-0.0043219817
0.0,0.0126213115
0.0,-0.008107799
0.0,-0.009325908
0.0,0.010308939
0.0,-0.014658128
0.0,-0.00353538
0.0,-0.002757412
0.0,0.0051258905
0.0,-0.010526517
0.0,-0.010853685
0.0,-0.014614228
0.0,-0.010917862
0.0,0.006565994
0.0,0.0061033773
0.0,0.008864882
0.0,0.00050003483
0.0,0.0015738469
0.0,0.0067562037
0.0,0.0076384945
0.0,0.002266402
0.0,-0.0017488931
0.0,0.008312232
0.0,0.0004484246
0.0,-0.0023071722
0.0,-0.012013964
0.0,-0.0020370383
0.0,0.0284949
0.0,0.003699298
0.0,-0.0012714352
0.0,0.000104828345
0.0,0.0002745482
0.0,0.011373516
0.0,0.012255936
0.0,0.0049745063
0.0,0.0011718645
0.0,-0.010186946
0.0,-0.0248071
0.0,0.012372378
0.0,0.0010197093
0.0,-0.020763803
0.0,0.0007826615
0.0,0.0016364714
0.0,0.010478888
0.0,0.0055917744
0.0,-0.0040428233
0.0,-0.0053223306
0.0,0.009214535
0.0,0.0083382325
0.0,0.0067624273
0.0,-0.016700672
0.0,-0.01002903
0.0,0.029115688
0.0,-0.008083526
0.0,-0.010914342
0.0,0.013352864
0.0,-0.0021583517
0.0,-0.0012858331
0.0,-0.01807
0.0,0.008006573
0.0,0.0096635455
0.0,-0.0142995985
0.0,-0.011930838
0.0,0.006680203
0.0,0.0065660872
0.0,0.0016228317
0.0,-0.006137713
0.0,-0.0082156835
0.0,-0.015332628
0.0,0.012617341
0.0,0.017792873
0.0,0.003855834
0.0,0.015516904
0.0,-0.016193306
0.0,-0.0015560404
0.0,0.0013949363
0.0,0.016447306
0.0,-0.006663042
0.0,0.009430007
0.0,0.0031429806
0.0,-0.00048987655
0.0,0.0131441625
0.0,0.0121800145
0.0,0.00023281896
0.0,0.0030183
0.0,0.017010745
0.0,-0.010392584
0.0,0.0012061059
0.0,0.0019451074
0.0,-0.018764488
0.0,0.00036419803
0.0,-0.0150551535
0.0,0.015613043
0.0,0.009100194
0.0,-0.003139365
0.0,0.016631663
0.0,-0.0044843564
0.0,0.0001293143
0.0,0.00079980266
0.0,-0.021191524
0.0,-0.010846173
0.0,0.02678983
0.0,0.010259905
0.0,0.011294599
0.0,0.004063287
0.0,-0.011044712
0.0,0.011837578
0.0,0.012008098
0.0,-0.0013654084
0.0,-0.003129193
0.0,-0.007795875
0.0,-0.008077255
0.0,0.007886054
0.0,0.0098722065
0.0,-0.015531761
0.0,0.0013790001
0.0,-0.0010742157
0.0,-0.002692318
0.0,-0.013977019
0.0,-0.0065207714
0.0,0.008795844
0.0,-0.00895907
0.0,-0.007179309
0.0,-0.0045638457
0.0,0.015102346
0.0,-0.011369204
0.0,-0.0023672925
0.0,0.0017781033
0.0,0.009210442
0.0,0.006694035
0.0,-0.003961443
0.0,-0.00012150366
0.0,-0.0007034827
0.0,-0.0012556391
0.0,-0.009277564
0.0,0.00054796506
0.0,0.0093577355
0.0,0.014199207
0.0,-0.009854795
0.0,0.0032262267
0.0,-0.005790964
0.0,-0.0023953114
0.0,-0.0067157634
0.0,0.0009107892
0.0,-0.0070966124
0.0,-0.006088996
0.0,-0.0031196428
0.0,0.014271374
0.0,0.01364644
0.0,-0.022905238
0.0,-0.0037808397
0.0,0.0064969254
0.0,-0.003585192
0.0,0.007666193
0.0,-0.008447827
0.0,0.0036693728
0.0,0.0003922447
0.0,-0.00048671325
0.0,0.008443204
0.0,0.02007883
0.0,-0.0047433693
0.0,-0.0048376652
0.0,-0.00822283
0.0,0.018776366
0.0,0.0101058
0.0,0.0057913736
0.0,0.014627962
0.0,0.0019010854
0.0,0.020066904
0.0,0.019925177
0.0,0.0028810282
0.0,0.008731005
0.0,0.0044245003
0.0,-0.0017606163
0.0,0.005844688
0.0,0.0077204145
0.0,-0.004985128
0.0,0.00820095
0.0,-0.007175866
0.0,-0.016341653
0.0,-0.00055292755
0.0,-0.010607128
0.0,0.008982541
0.0,0.010743253
0.0,0.009845933
0.0,-0.028799133
0.0,-0.012109075
0.0,0.028810069
0.0,0.03767091
0.0,-0.0044998736
0.0,0.0049549174
0.0,-0.012450023
0.0,-0.0067972443
0.0,0.003018968
0.0,0.008525421
0.0,0.0045053125
0.0,0.024165504
0.0,0.0061167264
0.0,-0.0014280938
0.0,0.008615493
0.0,0.022183299
0.0,0.0103235
0.0,0.01117123
0.0,-0.0055912025
0.0,-0.0034936818
0.0,-0.008180324
0.0,0.004093417
0.0,0.008756118
0.0,-0.0031521393
0.0,-0.009750486
0.0,0.0011373003
0.0,0.004724017
0.0,-0.0002769746
0.0,-0.005762357
0.0,0.0076893005
0.0,0.006080676
0.0,0.008454545
0.0,-0.00042747593
0.0,0.0019515561
0.0,0.00918516
0.0,0.0028910611
0.0,-0.0008665633
0.0,-0.019572306
0.0,0.0104522845
0.0,0.011964625
0.0,-0.002748539
0.0,0.015325498
0.0,-0.01883615
0.0,0.0011187159
0.0,-0.0019804111
0.0,-0.013047727
0.0,-0.011143522
0.0,0.014877212
0.0,0.0016791122
0.0,-0.0006764423
0.0,-0.01811481
0.0,0.010010016
0.0,0.017251872
0.0,0.009995438
0.0,-0.0010879423
0.0,-0.014287696
0.0,0.0021570164
0.0,-0.011758927
0.0,0.012070858
0.0,-0.003956227
0.0,-0.008588636
0.0,-0.0021772475
0.0,0.004791848
0.0,0.018593002
0.0,-0.007463908
0.0,-0.004439489
0.0,0.0062519205
0.0,-0.020574737
0.0,0.0018980289
0.0,0.008230539
0.0,-0.0056143757
0.0,-0.0038834654
0.0,0.0064403894
0.0,-0.012344855
0.0,0.00067448744
0.0,-0.017162032
0.0,-0.0024673957
0.0,-0.003266777
0.0,-0.01231852
0.0,0.0038956052
0.0,0.008228323
0.0,-0.011700558
0.0,0.008377618
0.0,0.0038707152
0.0,-0.011112295
0.0,-0.0069806813
0.0,-0.006141422
0.0,-0.007546118
0.0,0.0026542533
0.0,-0.0019828258
0.0,-0.013981217
0.0,-0.007825325
0.0,-0.02906436
0.0,0.008220705
0.0,0.010712155
0.0,0.0009993606
0.0,-0.0039718854
0.0,-0.00045373582
0.0,0.008092053
0.0,0.01527947
0.0,0.0019328344
0.0,-0.0043637184
0.0,0.009179793
0.0,0.014755809
0.0,-0.018326772
0.0,-0.0066226386
0.0,-0.0002986072
0.0,-0.004207908
0.0,-0.0057891416
0.0,0.010948001
0.0,0.021932812
0.0,-0.00461203
0.0,0.008312333
0.0,0.016405934
0.0,0.0021132273
0.0,0.0050382414
0.0,-0.036935356
0.0,0.002862426
0.0,0.021257916
0.0,0.008110131
0.0,0.00045680368
0.0,-0.0023510356
0.0,-0.01920185
0.0,-0.012981747
0.0,-0.004052247
0.0,0.0018949666
0.0,-0.00039463365
0.0,0.0032840397
0.0,0.0032466492
0.0,-0.007867295
0.0,0.00619302
0.0,0.01265354
0.0,-0.0038304045
0.0,-0.0086710965
0.0,0.020969946
0.0,0.011072927
0.0,-0.02549901
0.0,-0.01796265
0.0,-0.01283094
0.0,0.016831217
0.0,0.0106057
0.0,-0.0075305463
0.0,0.0047100163
0.0,0.00010929408
0.0,0.0146391
0.0,-0.00041385813
0.0,-0.0103251245
0.0,-0.0087023545
0.0,-0.01267338
0.0,-0.0018819465
0.0,-0.0010464527
0.0,0.004311936
0.0,0.013963813
0.0,0.019346735
0.0,-0.001188994
0.0,0.014332349
0.0,0.015791627
0.0,-0.0147447055
0.0,0.01164647
0.0,0.019711504
0.0,0.009368569
0.0,0.0020967352
0.0,-0.01873417
0.0,0.015543421
0.0,0.006727996
0.0,0.002351275
0.0,-0.014243866
0.0,-0.015956309
0.0,-0.0016692512
0.0,0.024491344
0.0,-0.0061363485
0.0,-0.0065387096
0.0,0.007874495
0.0,-0.01413418
0.0,-0.019106524
0.0,0.011627647
0.0,-0.0033559008
0.0,0.033839744
0.0,0.0035824357
0.0,-0.006214025
0.0,0.0147681525
0.0,0.012597397
0.0,0.015875967
0.0,0.00029328218
0.0,-0.008839379
0.0,-0.014517159
0.0,0.02308016
0.0,-0.006753182
0.0,0.014304825
0.0,0.0017218047
0.0,0.0076288185
0.0,-0.0008763341
0.0,0.013430651
0.0,-0.004036882
0.0,-0.0048268493
0.0,0.024837485
0.0,-0.005357132
0.0,0.011631473
0.0,0.005221393
0.0,-0.0135593265
0.0,0.003907833
0.0,-0.017492764
0.0,-0.01870609
0.0,0.008854484
0.0,0.0120336935
0.0,0.0005899865
0.0,-0.002355059
0.0,-0.0047943885
0.0,-0.0025590374
0.0,-0.009508023
0.0,-0.006712083
0.0,-0.0036782885
0.0,-0.010448882
0.0,-0.0021343632
0.0,0.0049135764
0.0,-0.00835666
0.0,0.01321984
0.0,-0.0018016123
0.0,-0.009594624
0.0,0.0040009366
0.0,-0.0027096272
0.0,0.015026788
0.0,-0.006311422
0.0,-0.007487645
0.0,0.004235126
0.0,0.0052254666
0.0,-0.00082892244
0.0,-0.023850782
0.0,-0.0068743774
0.0,0.0010398229
0.0,0.007081828
0.0,0.011957144
0.0,-0.0004136207
0.0,-0.002305029
0.0,-0.0021150985
0.0,-0.020399954
0.0,0.005171067
0.0,0.006263476
0.0,0.009091879
0.0,0.0046982253
0.0,-0.004233177
0.0,-0.017686486
0.0,-0.009451919
0.0,0.0043677874
0.0,-0.0032465588
0.0,0.010752657
0.0,0.0019215132
0.0,0.00010028695
0.0,-0.004223832
0.0,-0.010958025
0.0,0.009004775
0.0,0.005106464
0.0,-0.022437608
0.0,-0.010330535
0.0,-0.0038019673
0.0,0.007104728
0.0,-0.013800836
0.0,0.005481437
0.0,0.019364825
0.0,-0.006258531
0.0,0.0047657695
0.0,0.0025877694
0.0,0.003375289
0.0,-0.000654765
0.0,0.0056668106
0.0,-0.00013917744
0.0,0.009372187
0.0,-0.00016170707
0.0,-0.004404978
0.0,-0.008726529
0.0,-0.014945468
0.0,-0.01810312
0.0,-0.0099295145
0.0,-0.0112655405
0.0,-0.00691616
0.0,-0.020753046
0.0,0.013191074
0.0,0.002245812
0.0,-0.011201752
0.0,-0.0063148243
0.0,-0.00055640156
0.0,0.0038636394
0.0,-0.008748461
0.0,-0.0019341812
0.0,0.0062471186
0.0,-0.004329642
0.0,-0.013210395
0.0,-0.0022601397
0.0,-0.002793463
0.0,-0.0030987726
0.0,0.008522592
0.0,-0.01008661
0.0,-0.0061918255
0.0,-0.0037448455
0.0,0.009263108
0.0,-0.0005964395
0.0,0.0017442678
0.0,-0.0055252314
0.0,-0.00054780644
0.0,0.008409322
0.0,-0.007252103
0.0,0.016106227
0.0,-0.008330729
0.0,0.010269649
0.0,-0.005609442
0.0,-0.0061528515
0.0,0.012350276
0.0,0.004010972
0.0,-0.00965089
0.0,-0.015588649
0.0,0.0027448845
0.0,-0.0054750917
0.0,0.012966784
0.0,-0.003936227
0.0,-0.021870036
0.0,0.014022371
0.0,0.007988576
0.0,-0.008369458
0.0,0.0014368081
0.0,0.008259702
0.0,0.009226249
0.0,0.008251736
0.0,-0.009685738
0.0,0.0020090183
0.0,-0.005317731
0.0,-0.011694033
0.0,0.010612273
0.0,-0.008576835
0.0,0.0024173157
0.0,-0.022482378
0.0,0.0041728467
0.0,0.023441901
0.0,-0.005108521
0.0,-0.015883258
0.0,0.0034234084
0.0,-0.006473696
0.0,-0.012500933
0.0,-0.00082998833
0.0,-0.003133005
0.0,0.0058882227
0.0,-0.012242164
0.0,0.009078883
0.0,0.00059831864
0.0,0.017414551
0.0,-0.012923527
0.0,-0.009591627
0.0,-0.022927258
0.0,0.007973185
0.0,0.007443763
0.0,-0.010219868
0.0,0.0070205405
0.0,-0.020032858
0.0,-0.0018487896
0.0,0.0020518713
0.0,-0.0016040048
0.0,-0.0059333
0.0,0.012807156
0.0,0.010903101
0.0,-0.00047234626
0.0,-0.015340729
0.0,0.00075911207
0.0,-0.00039929026
0.0,0.015725262
0.0,-0.015072413
0.0,-0.016884793
0.0,-0.002349094
0.0,0.0033036473
0.0,-0.007835328
0.0,0.00031562772
0.0,0.013451665
0.0,-0.01386806
0.0,-0.0034334392
0.0,-0.009096247
0.0,-0.017751459
0.0,-0.008317702
0.0,0.0005493788
0.0,0.01100406
0.0,0.0015728299
0.0,0.001531343
0.0,0.0073869047
0.0,0.00515664
0.0,0.0075572687
0.0,0.0024243852
0.0,-0.012062094
0.0,-3.1782172e-05
0.0,0.0044828067
0.0,-0.025450481
0.0,0.012034112
0.0,0.004037011
0.0,-0.0014918493
0.0,0.0067064743
0.0,-0.0014241039
0.0,-0.03228769
0.0,-5.4407745e-05
0.0,0.0016653542
0.0,0.006277638
0.0,0.01180535
0.0,-4.290069e-05
0.0,0.0048414744
0.0,0.030205697
0.0,-0.008285568
0.0,0.01801571
0.0,-0.009146623
0.0,0.008130633
0.0,0.001597485
0.0,-0.0071496204
0.0,-0.0041570584
0.0,-0.016483476
0.0,0.021523723
0.0,0.004340919
0.0,0.012503643
0.0,0.017171623
0.0,-0.010287256
0.0,-0.011850189
0.0,-0.0061699958
0.0,-0.005365452
0.0,-0.005277809
0.0,-0.0060115107
0.0,-0.0066847247
0.0,-0.0059408033
0.0,0.0041791704
0.0,0.0139862625
0.0,0.005205988
0.0,0.0016888031
0.0,-0.0015696733
0.0,-0.013185818
0.0,0.021080375
0.0,0.0014394491
0.0,-0.0010211302
0.0,0.005164292
0.0,0.0053779045
0.0,0.011801393
0.0,-0.0020032292
0.0,0.006310462
0.0,-0.0009879171
0.0,-0.02140814
0.0,-0.014360902
0.0,-0.0120819425
0.0,0.0008842471
0.0,1.3094978e-05
0.0,0.0032122917
0.0,-0.025684949
0.0,-0.0073608477
0.0,-0.0037482393
0.0,0.028571246
0.0,0.013684531
0.0,-0.0009378094
0.0,0.022981556
0.0,-0.010527118
0.0,-0.0021076028
0.0,-0.0036573752
0.0,0.0020393077
0.0,-0.01613439
0.0,0.008359283
0.0,-0.005509365
0.0,0.013365738
0.0,-0.0018807972
0.0,-0.0033290016
0.0,-0.0018162237
0.0,0.0022761119
0.0,0.004179203
0.0,0.01039533
0.0,-0.0005244021
0.0,-0.00033657908
0.0,-0.0036616006
0.0,-0.00039489308
0.0,0.00034789505
0.0,-0.003606204
0.0,0.000111630114
0.0,-0.0060913274
0.0,0.014726179
0.0,0.0016684849
0.0,-0.0025098627
0.0,-0.0012796154
0.0,-0.0051429025
0.0,0.0032359832
0.0,0.02599871
0.0,0.0011206946
0.0,-0.011184658
0.0,0.008635069
0.0,0.0036654524
0.0,-0.014016425
0.0,-0.00865645
0.0,-0.010369699
0.0,-0.007987341
0.0,0.005092767
0.0,0.015987214
0.0,-0.0015241639
0.0,-0.00059389905
0.0,0.0029521573
0.0,0.009167936
0.0,-0.0042257067
0.0,0.005668211
0.0,0.006215325
0.0,-0.006536874
0.0,-0.019016476
0.0,-0.0015084833
0.0,-0.019260658
0.0,0.006504109
0.0,0.007043155
0.0,-0.0020076178
0.0,-0.0035302155
0.0,0.0065066977
0.0,0.009203166
0.0,0.0044010743
0.0,0.00029645604
0.0,0.00481264
0.0,0.019211585
0.0,0.0014245075
0.0,-0.0043019685
0.0,-0.0026366212
0.0,0.0048561585
0.0,0.0217066
0.0,-0.026716264
0.0,0.012529182
0.0,0.0041989964
0.0,-0.005873607
0.0,-0.0060387896
0.0,0.028888663
0.0,0.0039562853
0.0,-0.002617604
0.0,-0.0021007843
0.0,0.00207794
0.0,-0.005136013
0.0,-0.015740743
0.0,0.023579367
0.0,-0.009925551
0.0,-0.005866991
0.0,0.012653697
0.0,0.008605989
0.0,0.014222617
0.0,-0.0020770151
0.0,0.009125301
0.0,0.011258604
0.0,0.01590416
0.0,-0.011490752
0.0,0.0043232352
0.0,0.008975531
0.0,-0.009494274
0.0,-0.011294149
0.0,-0.007026476
0.0,0.0030500358
0.0,0.007849188
0.0,-0.017507771
0.0,0.0056918203
0.0,0.0010079092
0.0,0.0026847764
0.0,0.011286784
0.0,0.0021641643
0.0,0.0025215554
0.0,0.004157848
0.0,-0.008592114
0.0,0.0013774511
0.0,0.023878697
0.0,0.0066321385
0.0,0.01718938
0.0,-0.0038956106
0.0,-0.025658892
0.0,0.008230999
0.0,0.0051499847
0.0,-0.01812711
0.0,0.0014528657
0.0,0.0126594985
0.0,-0.012614496
0.0,-0.009587203
0.0,0.0068610245
0.0,-0.018044142
0.0,-0.0051524034
0.0,0.009853375
0.0,0.0016050991
0.0,0.016413989
0.0,-0.0033217962
0.0,0.015331226
0.0,-0.008078635
0.0,-0.012160037
0.0,0.0065896013
0.0,-0.031294905
0.0,0.00060872245
0.0,-0.0031070833
0.0,-0.009823603
0.0,-0.0021612486
0.0,0.0044785477
0.0,-0.014144938
0.0,0.011389219
0.0,-0.019375876
0.0,-0.005368945
0.0,0.0046728067
0.0,0.020429319
0.0,0.013805743
0.0,-0.006351963
0.0,-0.0054860464
0.0,-0.013370635
0.0,-0.0007993513
0.0,0.0030320033
0.0,0.008458535
0.0,0.009991674
0.0,-0.020327235
0.0,0.0005431997
0.0,0.009130404
0.0,0.010026546
0.0,0.018926075
0.0,-0.0092193475
0.0,-0.007362524
0.0,0.008989402
0.0,0.0022880852
0.0,-0.0025652552
0.0,0.0058518015
0.0,-0.0042005256
0.0,-0.0011246414
0.0,0.013835617
0.0,-0.022563446
0.0,0.0050201295
0.0,0.0004825221
0.0,-0.015777582
0.0,0.0057279617
0.0,0.015237315
0.0,-0.0005535859
0.0,-0.0067752316
0.0,0.00021002257
0.0,-0.008304784
0.0,-0.010014131
0.0,0.003580698
0.0,-0.019296965
0.0,-0.0070274584
0.0,-0.0007771776
0.0,-0.00011095314
0.0,-0.020292819
0.0,0.0018238465
0.0,0.019716458
0.0,0.0048620673
0.0,-0.011087004
0.0,0.00054372975
0.0,0.009115173
0.0,-0.0012646348
0.0,-0.012533587
0.0,-0.0050297547
0.0,0.0019167977
0.0,-0.009509211
0.0,0.010048209
0.0,0.013467503
0.0,0.0032052943
0.0,0.01373848
0.0,-0.016153596
0.0,0.004903785
0.0,-0.0009502297
0.0,-0.021304488
0.0,-0.010484532
0.0,-0.015084671
0.0,0.0023276713
0.0,-0.008141496
0.0,-0.002955186
0.0,-0.004474428
0.0,-0.00031590852
0.0,0.0011758516
0.0,-9.123221e-05
0.0,0.00766044
0.0,0.011375556
0.0,0.01523508
0.0,0.0029196842
0.0,0.002971612
0.0,0.0048482413
0.0,0.01728694
0.0,-0.00294716
0.0,-0.003285481
0.0,-0.007997812
0.0,-0.003676162
0.0,-0.002065107
0.0,0.0069715907
0.0,0.006340601
0.0,0.028767167
0.0,-0.024414513
0.0,0.0020084456
0.0,-0.0011531356
0.0,0.014849021
0.0,-0.006121694
0.0,-0.0050434363
0.0,-0.00914857
0.0,0.007124154
0.0,0.002618011
0.0,-0.0130392825
0.0,0.00900732
0.0,0.016392123
0.0,0.004404636
0.0,-0.013149205
0.0,-0.00030418797
0.0,0.011083577
0.0,0.004751058
0.0,-0.0017263128
0.0,0.0015725044
0.0,0.01801667
0.0,0.0058501624
0.0,-0.022454534
0.0,0.006188646
0.0,-0.0014146249
0.0,0.010610711
0.0,-0.0024498948
0.0,-0.012025461
0.0,-0.01806677
0.0,0.0136697525
0.0,-0.0046948604
0.0,0.0035343242
0.0,0.009135897
0.0,-0.019681424
0.0,0.00088645855
0.0,0.027528433
0.0,-0.008934607
0.0,-0.0042898455
0.0,-0.014766223
0.0,0.012349683
0.0,-0.0019217932
0.0,0.010694286
0.0,0.010458999
0.0,-0.0014745339
0.0,0.0054304134
0.0,0.006127998
0.0,-0.011244625
0.0,0.024383383
0.0,0.007190121
0.0,0.0031573037
0.0,0.00040569407
0.0,0.012906126
0.0,0.004247963
0.0,0.0011615909
0.0,-0.022148384
0.0,-0.0014616362
0.0,0.01791107
0.0,0.0050627384
0.0,-0.0015555792
0.0,-0.027107026
0.0,-0.0102597205
0.0,0.014825576
0.0,0.0037050608
0.0,0.003195731
0.0,0.0017017009
0.0,-0.00017704052
0.0,-0.00604676
0.0,0.017969092
0.0,0.014072659
0.0,-0.00046481568
0.0,0.019286044
0.0,0.0069239694
0.0,-0.0044645527
0.0,0.01419257
0.0,0.017398402
0.0,-0.0007162036
0.0,-0.019884935
0.0,0.007925891
0.0,-0.010459983
0.0,0.002898914
0.0,0.009344457
0.0,0.017182631
0.0,-0.017271832
0.0,0.0005565211
0.0,0.009748288
0.0,-0.00019254236
0.0,0.0037901457
0.0,0.004201481
0.0,-0.015644474
0.0,-0.0017635287
0.0,0.0035856154
0.0,-0.013360759
0.0,0.0038467993
0.0,-0.005180897
0.0,0.015286767
0.0,-0.02008491
0.0,-0.001556687
0.0,-0.0067087505
0.0,0.0041627875
0.0,-0.015051684
0.0,-0.015227072
0.0,0.017311528
0.0,0.009795568
0.0,0.006858525
0.0,-0.016667247
0.0,0.0016259637
0.0,-0.0137646925
0.0,-0.0005477048
0.0,-0.0023751059
0.0,-0.018430898
0.0,0.007324598
0.0,0.013389006
0.0,-0.009593938
0.0,0.0022953504
0.0,-0.01706895
